Z,N,symbol, jp, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc
46,82,Pd,0+,0.035,0.003,B-,100,,B-N,,,,,
46,83,Pd,,0.031,0.007,B-,100,,B-N,,,B-2N,,
46,84,Pd,0+,,,B-,100,,B-2N,,,B-N,,
46,85,Pd,,,,B-,100,,B-3N,,,B-2N,,
47,45,Ag,,,,P,,,EC+B+,,,ECP,,
47,46,Ag,,0.000000228,0.000000016,P,,,EC+B+,,,ECP,,
47,47,Ag,(0+),0.026,0.0175,EC+B+,100,,ECP,,,,,
47,48,Ag,(9/2+),1.75,0.12,EC+B+,100,,ECP,,,,,
47,49,Ag,(8)+,4.4,0.06,EC+B+,100,,ECP,8.5,1.5,,,
47,50,Ag,(9/2+),25.5,0.3,EC,100,,,,,,,
47,51,Ag,(6+),47.5,0.3,EC+B+,100,,ECP,0.0011,0.0005,,,
47,52,Ag,(9/2)+,124,3,EC+B+,100,,,,,,,
47,53,Ag,(5)+,120.6,6,EC+B+,100,,,,,,,
47,54,Ag,9/2+,666,18,EC+B+,100,,,,,,,
47,55,Ag,5(+),774,18,EC+B+,100,,,,,,,
47,56,Ag,7/2+,3942,42,EC+B+,100,,,,,,,
47,57,Ag,5+,4152,60,EC+B+,100,,,,,,,
47,58,Ag,1/2-,3567456,6048,EC+B+,100,,,,,,,
47,59,Ag,1+,1437.6,2.4,EC+B+,99.5,0.5,B-,1,,,,
47,60,Ag,1/2-,,,,,,,,,,,
47,61,Ag,1+,142.92,0.66,B-,97.15,0.2,EC+B+,2.85,0.2,,,
47,62,Ag,1/2-,,,,,,,,,,,
47,63,Ag,1+,24.56,0.11,B-,99.7,0.06,EC,0.3,0.06,,,
47,64,Ag,1/2-,643680,864,B-,100,,,,,,,
47,65,Ag,2(-),11268,28.8,B-,100,,,,,,,
47,66,Ag,1/2-,19332,180,B-,100,,,,,,,
47,67,Ag,1+,4.6,0.1,B-,100,,,,,,,
47,68,Ag,1/2-,1200,30,B-,100,,,,,,,
47,69,Ag,(0-),230,5,B-,100,,,,,,,
47,70,Ag,(1/2-),72.8,1.35,B-,100,,,,,,,
47,71,Ag,1(-),3.76,0.15,B-,100,,,,,,,
47,72,Ag,(7/2+),2.1,0.1,B-,100,,,,,,,
47,73,Ag,3(+),1.23,0.04,B-,100,,B-N,0.003,,,,
47,74,Ag,(7/2+),0.78,0.02,B-,100,,B-N,0.08,0.013,,,
47,75,Ag,(3+),0.529,0.013,B-,99.8,,B-N,0.186,0.01,,,
47,76,Ag,(7/2+),0.299,0.007,B-,100,,B-N,0.62,0.09,,,
47,77,Ag,(3+),0.191,0.028,B-,100,,B-N,1.3,0.9,,,
47,78,Ag,(9/2+),0.159,0.008,B-,100,,B-N,,,,,
47,79,Ag,(3+),0.052,0.01,B-,100,,B-N,,,,,
47,80,Ag,,0.109,0.025,B-,100,,,,,,,
47,81,Ag,,0.058,0.005,B-,100,,B-N,,,,,
47,82,Ag,(9/2+),0.046,0.007,B-,100,,B-N,0,,,,
47,83,Ag,,0.042,0.005,B-,100,,B-2N,,,B-N,,
47,84,Ag,,0.035,0.008,B-,100,,B-N,,,B-2N,,
47,85,Ag,,0.028,0.0135,B-,100,,B-3N,,,B-2N,,
48,46,Cd,0+,0.00000076,,EC+B+,,,ECP,,,,,
48,47,Cd,,0.032,0.003,B+,100,,B+P,4.5,,,,
48,48,Cd,0+,1.03,0.225,EC+B+,100,,,,,,,
48,49,Cd,(9/2+),2.8,0.6,EC,100,,ECP,,,,,
48,50,Cd,0+,9.3,0.1,EC+B+,100,,ECP,0.029,,,,
48,51,Cd,(5/2+),16,3,EC+B+,100,,B+P,0.17,,B+A,0.0001,
48,52,Cd,0+,49.1,0.5,EC+B+,100,,,,,,,
48,53,Cd,(5/2+),81.6,3,EC+B+,100,,,,,,,
48,54,Cd,0+,330,30,EC+B+,100,,,,,,,
48,55,Cd,(5/2)+,438,6,EC+B+,100,,,,,,,
48,56,Cd,0+,3462,60,EC+B+,100,,,,,,,
48,57,Cd,5/2+,3330,24,EC+B+,100,,,,,,,
48,58,Cd,0+,,,2B+,,,2B+,,,,,
48,59,Cd,5/2+,23400,72,EC+B+,100,,,,,,,
48,60,Cd,0+,,,,,,,,,,,
48,61,Cd,5/2+,39908160,34560,EC,100,,,,,,,
48,62,Cd,0+,,,,,,,,,,,
48,63,Cd,1/2+,,,,,,,,,,,
48,64,Cd,0+,,,,,,,,,,,
48,65,Cd,1/2+,2.54E+23,1.58E+21,B-,100,,,,,,,
48,66,Cd,0+,,,2B-,100,,2B-,100,,,,
48,67,Cd,1/2+,192456,180,B-,100,,,,,,,
48,68,Cd,0+,1.04E+27,1.26E+26,2B-,,,,,,,,
48,69,Cd,1/2+,8964,144,B-,100,,,,,,,
48,70,Cd,0+,3018,12,B-,100,,,,,,,
48,71,Cd,1/2+,161.4,1.2,B-,100,,,,,,,
48,72,Cd,0+,50.8,0.21,B-,100,,,,,,,
48,73,Cd,(3/2+),13.5,0.3,B-,100,,,,,,,
48,74,Cd,0+,5.24,0.03,B-,100,,,,,,,
48,75,Cd,3/2(+),2.1,0.03,B-,100,,,,,,,
48,76,Cd,0+,1.25,0.02,B-,100,,,,,,,
48,77,Cd,(3/2+),0.68,0.04,B-,100,,,,,,,
48,78,Cd,0+,0.514,0.008,B-,100,,,,,,,
48,79,Cd,(3/2+),0.37,0.07,B-,100,,,,,,,
48,80,Cd,0+,0.28,0.04,B-,100,,,,,,,
48,81,Cd,11/2-,0.154,0.002,B-,100,,B-N,0,,,,
48,82,Cd,0+,0.162,0.007,B-,100,,B-N,3.5,1,,,
48,83,Cd,(7/2-),0.068,0.003,B-,100,,B-N,3.5,1,,,
48,84,Cd,0+,0.084,0.005,B-,100,,B-N,60,15,B-2N,,
48,85,Cd,(7/2-),0.057,0.01,B-,100,,B-N,,,B-2N,,
48,86,Cd,0+,0.065,0.015,B-,100,,B-2N,,,B-N,,
49,47,In,,,,ECP,,,EC+B+,,,P,,
49,48,In,(9/2+),0.036,0.006,B+,100,,B+P,1.7,,,,
49,49,In,(0+),0.03,0.001,EC+B+,100,,ECP,0.13,,,,
49,50,In,,3.1,0.2,B+P,0.9,0.4,,,,,,
49,51,In,(6+),5.65,0.06,EC+B+,100,,ECP,1.66,0.03,,,
49,52,In,(9/2+),15.1,0.3,EC+B+,100,,B+P,,,,,
49,53,In,(6+),23.3,0.1,EC+B+,100,,B+P,0.0093,0.0013,,,
49,54,In,(9/2)+,65,7,EC+B+,100,,,,,,,
49,55,In,(6+),108,1.8,EC+B+,100,,,,,,,
49,56,In,9/2+,304.2,4.2,EC+B+,100,,,,,,,
49,57,In,7+,372,6,EC+B+,100,,,,,,,
49,58,In,9/2+,1944,18,EC+B+,100,,,,,,,
49,59,In,7+,3480,72,EC+B+,100,,,,,,,
49,60,In,9/2+,14972.4,36,EC+B+,100,,,,,,,
49,61,In,7+,17712,288,EC+B+,100,,,,,,,
49,62,In,9/2+,242326.08,34.56,EC,100,,,,,,,
49,63,In,1+,892.8,9,EC+B+,62,4,B-,38,4,,,
49,64,In,9/2+,,,,,,,,,,,
49,65,In,1+,71.9,0.1,B-,99.5,0.15,EC+B+,0.5,0.15,,,
49,66,In,9/2+,1.39E+22,7.89E+20,B-,100,,,,,,,
49,67,In,1+,14.1,0.03,B-,99.977,0.006,EC,0.023,0.006,,,
49,68,In,9/2+,2592,18,B-,100,,,,,,,
49,69,In,1+,5,0.5,B-,100,,,,,,,
49,70,In,9/2+,144,6,B-,100,,,,,,,
49,71,In,1+,3.08,0.08,B-,100,,,,,,,
49,72,In,9/2+,23.1,0.6,B-,100,,,,,,,
49,73,In,1+,1.5,0.3,B-,100,,,,,,,
49,74,In,9/2+,6.15,0.27,B-,100,,,,,,,
49,75,In,(1)+,3.12,0.09,B-,100,,,,,,,
49,76,In,9/2+,2.36,0.04,B-,100,,,,,,,
49,77,In,3(+),1.53,0.01,B-,100,,,,,,,
49,78,In,(9/2+),1.09,0.01,B-,100,,B-N,0.03,,,,
49,79,In,(3)+,0.84,0.06,B-,100,,B-N,0.046,,,,
49,80,In,(9/2+),0.611,0.005,B-,100,,B-N,0.23,0.07,,,
49,81,In,1(-),0.29,0.02,B-,100,,B-N,0.93,0.13,,,
49,82,In,(9/2+),0.28,0.03,B-,100,,B-N,2,0.3,,,
49,83,In,(7-),0.2,0.002,B-,100,,B-N,7.4,1.4,B-2N,,
49,84,In,(9/2+),0.165,0.003,B-,100,,B-N,85,10,,,
49,85,In,(4- TO 7-),0.14,0.004,B-,100,,B-N,65,,,,
49,86,In,,0.101,0.005,B-,100,,B-N,0,,B-2N,,
49,87,In,,0.085,0.009,B-,100,,B-N,,,B-2N,,
49,88,In,,0.065,0.035,B-,100,,B-N,,,B-2N,,
50,49,Sn,,0.00000076,,ECP,,,EC+B+,,,,,
50,50,Sn,0+,1.18,0.08,EC+B+,100,,ECP,17,,,,
50,51,Sn,(5/2+),1.7,0.3,EC+B+,100,,ECP,26,,,,
50,52,Sn,0+,3.8,0.2,EC+B+,100,,,,,,,
50,53,Sn,(5/2+),7,0.2,EC+B+,100,,ECP,1.2,0.1,,,
50,54,Sn,0+,20.8,0.5,EC+B+,100,,,,,,,
50,55,Sn,(5/2+),32.7,0.5,EC+B+,100,,B+P,0.011,0.004,,,
50,56,Sn,0+,115,5,EC+B+,100,,,,,,,
50,57,Sn,(5/2+),174,3,EC+B+,100,,,,,,,
50,58,Sn,0+,618,4.8,EC+B+,100,,,,,,,
50,59,Sn,5/2+,1086,12,EC+B+,100,,,,,,,
50,60,Sn,0+,14954.4,14.4,EC,100,,,,,,,
50,61,Sn,7/2+,2118,36,EC+B+,100,,,,,,,
50,62,Sn,0+,,,,,,,,,,,
50,63,Sn,1/2+,9943776,2592,EC+B+,100,,,,,,,
50,64,Sn,0+,,,,,,,,,,,
50,65,Sn,1/2+,,,,,,,,,,,
50,66,Sn,0+,,,,,,,,,,,
50,67,Sn,1/2+,,,,,,,,,,,
50,68,Sn,0+,,,,,,,,,,,
50,69,Sn,1/2+,,,,,,,,,,,
50,70,Sn,0+,,,,,,,,,,,
50,71,Sn,3/2+,97308,144,B-,100,,,,,,,
50,72,Sn,0+,,,,,,,,,,,
50,73,Sn,11/2-,11162880,43200,B-,100,,,,,,,
50,74,Sn,0+,,,,,,,,,,,
50,75,Sn,11/2-,832896,2592,B-,100,,,,,,,
50,76,Sn,0+,6.88E+12,3.16E+11,B-,100,,,,,,,
50,77,Sn,11/2-,7560,144,B-,100,,,,,,,
50,78,Sn,0+,3544.2,8.4,B-,100,,,,,,,
50,79,Sn,3/2+,133.8,2.4,B-,100,,,,,,,
50,80,Sn,0+,223.2,4.2,B-,100,,,,,,,
50,81,Sn,(3/2+),56,0.5,B-,100,,,,,,,
50,82,Sn,0+,39.7,0.8,B-,100,,,,,,,
50,83,Sn,7/2-,1.46,0.03,B-,100,,B-N,0.0294,0.0024,,,
50,84,Sn,0+,1.05,0.011,B-,100,,B-N,17,13,,,
50,85,Sn,(7/2-),0.515,0.005,B-,100,,B-N,21,3,B-2N,,
50,86,Sn,0+,0.345,0.015,B-,100,,B-N,27,4,,,
50,87,Sn,,0.19,0.06,B-,100,,B-N,58,15,,,
50,88,Sn,0+,0.14,0.025,B-,100,,B-N,36,12,B-2N,,
50,89,Sn,,0.13,0.06,B-,100,,B-N,,,B-2N,,
50,90,Sn,0+,,,B-,100,,B-N,,,B-2N,,
51,52,Sb,,0.000000049,,P,,,,,,,,
51,53,Sb,,0.44,0.13,EC+B+,100,,ECP,7,,P,1,
51,54,Sb,(5/2+),1.22,0.11,EC+B+,100,,P,,,,,
51,55,Sb,(2+),0.6,0.2,EC+B+,,,,,,,,
51,56,Sb,(5/2+),4,0.2,EC+B+,100,,,,,,,
51,57,Sb,(4+),7.4,0.3,EC+B+,100,,,,,,,
51,58,Sb,(5/2+),17.2,0.5,EC+B+,100,,,,,,,
51,59,Sb,(3+),23.6,0.3,EC+B+,100,,,,,,,
51,60,Sb,(5/2+),75,1,EC+B+,100,,,,,,,
51,61,Sb,(3+),53.5,0.6,EC+B+,100,,,,,,,
51,62,Sb,5/2+,400.2,4.2,EC+B+,100,,,,,,,
51,63,Sb,3+,209.4,1.8,EC+B+,100,,,,,,,
51,64,Sb,5/2+,1926,18,EC+B+,100,,,,,,,
51,65,Sb,3+,948,48,EC+B+,100,,,,,,,
51,66,Sb,5/2+,10080,36,EC+B+,100,,B+,1.7,0.3,,,
51,67,Sb,1+,216,6,EC+B+,100,,,,,,,
51,68,Sb,5/2+,137484,792,EC,100,,,,,,,
51,69,Sb,1+,953.4,2.4,EC+B+,100,,,,,,,
51,70,Sb,5/2+,,,,,,,,,,,
51,71,Sb,2-,235336.32,17.28,B-,97.59,0.12,EC+B+,2.41,0.12,,,
51,72,Sb,7/2+,,,,,,,,,,,
51,73,Sb,3-,5201280,2592,B-,100,,,,,,,
51,74,Sb,7/2+,87051673.72,7889.231494,B-,100,,,,,,,
51,75,Sb,(8-),1067040,5184,B-,100,,,,,,,
51,76,Sb,7/2+,332640,4320,B-,100,,,,,,,
51,77,Sb,8-,32580,144,B-,100,,,,,,,
51,78,Sb,7/2+,15717.6,93.6,B-,100,,,,,,,
51,79,Sb,(8-),2370,48,B-,100,,,,,,,
51,80,Sb,(7/2+),1381.8,2.4,B-,100,,,,,,,
51,81,Sb,(4)+,167.4,4.2,B-,100,,,,,,,
51,82,Sb,(7/2+),140.4,3,B-,100,,,,,,,
51,83,Sb,(0-),0.78,0.06,B-,100,,,,,,,
51,84,Sb,(7/2+),1.679,0.015,B-,100,,B-N,22,3,,,
51,85,Sb,(1-),0.923,0.014,B-,100,,B-N,18.5,1.8,B-2N,1,
51,86,Sb,(7/2+),0.45,0.05,B-,100,,B-N,49,10,,,
51,87,Sb,(3-),0.348,0.015,B-N,72,8,B-,,,B-2N,,
51,88,Sb,(7/2+),0.093,0.013,B-,100,,B-N,90,10,B-2N,,
51,89,Sb,(3- 4-),0.173,0.012,B-,100,,B-N,23,4,B-2N,7.6,2.5
51,90,Sb,,0.103,0.029,B-,100,,B-2N,,,B-3N,,
51,91,Sb,,0.053,0.05,B-,100,,B-N,,,B-2N,,
52,52,Te,0+,0.000000018,,A,100,,2P,,,,,
52,53,Te,[5/2+],0.00000062,0.00000007,A,100,,,,,,,
52,54,Te,0+,0.00007,0.000017,A,100,,,,,,,
52,55,Te,,0.0031,0.0001,A,70,30,EC+B+,30,30,,,
52,56,Te,0+,2.1,0.1,EC+B+,51,4,A,49,4,B+P,2.4,1
52,57,Te,(5/2+),4.4,0.2,EC+B+,96.1,1.3,B+P,9.4,3.1,A,3.9,1.3
52,58,Te,0+,18.6,0.8,EC+B+,100,,A,0.00067,,,,
52,59,Te,(5/2)+,19.3,0.4,EC+B+,100,,B+P,,,,,
52,60,Te,0+,120,12,EC+B+,100,,,,,,,
52,61,Te,(7/2+),102,12,EC+B+,100,,,,,,,
52,62,Te,0+,912,42,EC+B+,100,,,,,,,
52,63,Te,7/2+,348,12,EC+B+,100,,,,,,,
52,64,Te,0+,8964,144,EC+B+,100,,,,,,,
52,65,Te,1/2+,3720,120,EC+B+,100,,B+,25,1,,,
52,66,Te,0+,518400,1728,EC,100,,,,,,,
52,67,Te,1/2+,57780,180,EC+B+,100,,B+,2.06,0.05,,,
52,68,Te,0+,,,,,,,,,,,
52,69,Te,1/2+,1656288,3456,EC+B+,100,,,,,,,
52,70,Te,0+,,,,,,,,,,,
52,71,Te,1/2+,2.90E+24,,EC,100,,,,,,,
52,72,Te,0+,,,,,,,,,,,
52,73,Te,1/2+,,,,,,,,,,,
52,74,Te,0+,,,,,,,,,,,
52,75,Te,3/2+,33660,252,B-,100,,,,,,,
52,76,Te,0+,2.43E+32,1.26E+31,2B-,100,,,,,,,
52,77,Te,3/2+,4176,18,B-,100,,,,,,,
52,78,Te,0+,2.49E+28,,2B-,100,,,,,,,
52,79,Te,3/2+,1500,6,B-,100,,,,,,,
52,80,Te,0+,276825.6,1123.2,B-,100,,,,,,,
52,81,Te,(3/2+),750,18,B-,100,,,,,,,
52,82,Te,0+,2508,48,B-,100,,,,,,,
52,83,Te,(7/2-),19,0.2,B-,100,,,,,,,
52,84,Te,0+,17.63,0.09,B-,100,,B-N,1.31,0.05,,,
52,85,Te,(7/2-),2.49,0.05,B-,100,,B-N,2.99,0.16,,,
52,86,Te,0+,1.4,0.4,B-,100,,B-N,6.3,2.1,,,
52,87,Te,(7/2-),1.6,0.3,B-,100,,B-N,,,,,
52,88,Te,0+,0.348,0.005,B-,100,,B-N,,,,,
52,89,Te,,0.193,0.016,B-,100,,B-N,,,,,
52,90,Te,0+,,,,,,,,,,,
52,91,Te,,0.000000408,,B-,,,B-N,,,B-2N,,
52,92,Te,0+,,,B-,100,,B-N,,,B-2N,,
52,93,Te,,,,B-,100,,B-N,,,B-2N,,
53,55,I,-1,0.036,0.006,A,91,15,EC+B+,9,,P,1,
53,56,I,(1/2+ 3/2+),0.0000928,0.0000008,P,99.986,0.004,A,0.014,0.004,,,
53,57,I,(1+),0.664,0.024,EC+B+,83,4,A,17,4,ECP,11,3
53,58,I,(5/2+),2.5,0.2,EC+B+,99.9,,A,0.1,,,,
53,59,I,(1+),3.34,0.08,EC+B+,100,,ECP,0.88,0.1,ECA,0.104,0.012
53,60,I,5/2+,6.6,0.2,EC+B+,100,,A,0.000000331,,,,
53,61,I,1+,2.1,0.2,EC+B+,100,,B+P,,,,,
53,62,I,(5/2+),78,12,EC+B+,100,,,,,,,
53,63,I,1+,2.91,0.15,EC+B+,100,,,,,,,
53,64,I,(5/2)+,133.2,2.4,EC+B+,100,,B+,77,,,,
53,65,I,2-,822,30,EC+B+,100,,,,,,,
53,66,I,5/2+,1146,24,EC+B+,100,,B+,51,4,EC,49,4
53,67,I,2-,4896,12,EC+B+,100,,,,,,,
53,68,I,5/2+,7632,36,EC+B+,100,,,,,,,
53,69,I,1+,217.8,3.6,EC+B+,100,,,,,,,
53,70,I,5/2+,47602.8,6.84,EC+B+,100,,,,,,,
53,71,I,2-,360806.4,25.92,EC+B+,100,,,,,,,
53,72,I,5/2+,5132764.8,864,EC,100,,,,,,,
53,73,I,2-,1117152,4320,EC+B+,52.7,0.5,B-,47.3,0.5,,,
53,74,I,5/2+,,,,,,,,,,,
53,75,I,1+,1499.4,1.2,B-,93.1,0.8,EC+B+,6.9,0.8,,,
53,76,I,7/2+,4.95E+14,1.26E+13,B-,100,,,,,,,
53,77,I,5+,44496,36,B-,100,,,,,,,
53,78,I,7/2+,693377.28,51.84,B-,100,,,,,,,
53,79,I,4+,8262,46.8,B-,100,,,,,,,
53,80,I,7/2+,74988,288,B-,100,,,,,,,
53,81,I,(4)+,3150,12,B-,100,,,,,,,
53,82,I,7/2+,23688,108,B-,100,,,,,,,
53,83,I,(1-),83.4,0.4,B-,100,,,,,,,
53,84,I,(7/2+),24.5,0.2,B-,100,,B-N,7.14,0.23,,,
53,85,I,(1-),6.26,0.03,B-,100,,B-N,5.44,0.2,,,
53,86,I,(7/2+),2.28,0.011,B-,100,,B-N,10,0.3,,,
53,87,I,(4-),0.86,0.04,B-,100,,B-N,7.6,0.28,,,
53,88,I,,0.418,0.008,B-,100,,B-N,21.2,3,,,
53,89,I,,0.222,0.012,,,,,,,,,
53,90,I,,0.13,0.045,B-,,,,,,,,
53,92,I,,0.000000407,,B-,,,B-N,,,,,
53,93,I,,0.094,0.026,B-,100,,B-N,,,B-2N,,
53,94,I,,,,B-,100,,B-2N,,,B-N,,
54,54,Xe,0+,0.000054,0.000039,A,100,,2P,,,,,
54,55,Xe,(7/2+),0.013,0.002,A,100,,,,,,,
54,56,Xe,0+,0.093,0.003,A,64,35,EC+B+,36,35,ECP,,
54,57,Xe,,0.74,0.2,A,8,,EC+B+,,,,,
54,58,Xe,0+,2.7,0.8,EC+B+,98.8,0.8,A,1.2,0.8,,,
54,59,Xe,(5/2+),2.74,0.08,EC+B+,100,,ECP,7,4,A,0.011,
54,60,Xe,0+,10,0.4,EC+B+,100,,,,,,,
54,61,Xe,(5/2+),18,4,EC+B+,100,,B+P,0.34,0.06,A,0.0003,0.0001
54,62,Xe,0+,59,2,EC+B+,100,,,,,,,
54,63,Xe,5/2(+),61,2,EC+B+,100,,B+P,0.0029,0.0006,,,
54,64,Xe,0+,228,54,EC+B+,100,,,,,,,
54,65,Xe,(5/2+),348,18,EC+B+,100,,,,,,,
54,66,Xe,0+,2400,60,EC+B+,100,,,,,,,
54,67,Xe,5/2(+),2406,120,EC+B+,100,,,,,,,
54,68,Xe,0+,72360,360,EC,100,,,,,,,
54,69,Xe,1/2(+),7380,50.4,EC+B+,100,,,,,,,
54,70,Xe,0+,5.05E+21,,2B+,,,,,,,,
54,71,Xe,1/2(+),60840,720,EC+B+,100,,,,,,,
54,72,Xe,0+,,,,,,,,,,,
54,73,Xe,1/2+,3140294.4,259.2,EC,100,,,,,,,
54,74,Xe,0+,,,,,,,,,,,
54,75,Xe,1/2+,,,,,,,,,,,
54,76,Xe,0+,,,,,,,,,,,
54,77,Xe,3/2+,,,,,,,,,,,
54,78,Xe,0+,,,,,,,,,,,
54,79,Xe,3/2+,453384,43.2,B-,100,,,,,,,
54,80,Xe,0+,1.83E+30,,2B-,0,,,,,,,
54,81,Xe,3/2+,32904,72,B-,100,,,,,,,
54,82,Xe,0+,6.83E+28,1.92E+27,2B-,100,,,,,,,
54,83,Xe,7/2-,229.08,0.78,B-,100,,,,,,,
54,84,Xe,0+,848.4,4.2,B-,100,,,,,,,
54,85,Xe,3/2-,39.68,0.14,B-,100,,,,,,,
54,86,Xe,0+,13.6,0.1,B-,100,,,,,,,
54,87,Xe,5/2(-),1.73,0.01,B-,100,,B-N,0.044,0.005,,,
54,88,Xe,0+,1.23,0.02,B-,100,,B-N,0.21,0.06,,,
54,89,Xe,5/2-,0.511,0.006,B-,100,,B-N,0,,,,
54,90,Xe,0+,1.15,0.2,B-,100,,,,,,,
54,91,Xe,,0.188,0.004,B-,100,,B-N,5,0.6,,,
54,92,Xe,0+,0.146,0.006,B-,100,,B-N,6.9,1.5,,,
54,93,Xe,,0.088,0.014,B-,100,,B-N,8,,,,
54,94,Xe,0+,0.0000004,,B-N,,,B-,,,,,
54,95,Xe,,,,B-,100,,B-N,,,B-2N,,
54,96,Xe,0+,,,B-,100,,B-N,,,B-2N,,
55,57,Cs,(1+),0.00049,0.00003,P,100,,A,0.26,,,,
55,58,Cs,(3/2+),0.0000177,0.0000004,P,100,,,,,,,
55,59,Cs,(1+),0.57,0.02,EC+B+,99.982,0.006,ECP,8.7,1.3,ECA,0.19,0.03
55,60,Cs,,1.4,0.8,EC+B+,100,,B+P,0.07,,,,
55,61,Cs,(1+),0.7,0.04,EC+B+,100,,ECP,2.8,0.7,ECA,0.049,0.025
55,62,Cs,(9/2+),8.4,0.6,EC+B+,100,,,,,,,
55,63,Cs,2(-),14,2,EC+B+,100,,ECP,0.042,0.006,ECA,0.0024,0.0004
55,64,Cs,9/2+,43,0.2,EC+B+,100,,,,,,,
55,65,Cs,2(+),61.3,1.1,EC+B+,100,,B+A,0.00002,0.000004,B+P,0.000007,0.000003
55,66,Cs,3/2(+),155,4,EC+B+,100,,,,,,,
55,67,Cs,1+,21.18,0.19,EC+B+,100,,,,,,,
55,68,Cs,1/2(+),351.6,6,EC+B+,100,,,,,,,
55,69,Cs,1+,30.9,0.4,EC+B+,100,,,,,,,
55,70,Cs,1/2(+),2802,6,EC+B+,100,,,,,,,
55,71,Cs,1+,98.58,1.02,EC+B+,100,,,,,,,
55,72,Cs,1/2+,22500,360,EC+B+,100,,,,,,,
55,73,Cs,1+,218.4,0.84,EC+B+,100,,,,,,,
55,74,Cs,1/2+,115416,216,EC+B+,100,,,,,,,
55,75,Cs,1+,1752.6,2.4,EC+B+,98.4,,B-,1.6,,,,
55,76,Cs,5/2+,837129.6,1382.4,EC,100,,,,,,,
55,77,Cs,2+,559872,518.4,EC+B+,98.13,0.09,B-,1.87,0.09,,,
55,78,Cs,7/2+,,,,,,,,,,,
55,79,Cs,4+,65171363.52,12622.77039,B-,99.9997,0.0001,EC,0.0003,0.0001,,,
55,80,Cs,7/2+,7.26E+13,9.47E+12,B-,100,,,,,,,
55,81,Cs,5+,1124064,4320,B-,100,,,,,,,
55,82,Cs,7/2+,949232333.3,2840123.338,B-,100,,,,,,,
55,83,Cs,3-,1950,12,B-,100,,,,,,,
55,84,Cs,7/2+,556.2,3,B-,100,,,,,,,
55,85,Cs,1-,63.7,0.3,B-,100,,,,,,,
55,86,Cs,7/2+,24.84,0.16,B-,100,,B-N,0.035,0.003,,,
55,87,Cs,0-,1.684,0.014,B-,100,,B-N,0.09,0.004,,,
55,88,Cs,3/2+,1.791,0.007,B-,100,,B-N,1.64,0.07,,,
55,89,Cs,1(-),0.994,0.006,B-,100,,B-N,3.03,0.13,,,
55,90,Cs,3/2+,0.587,0.005,B-,100,,B-N,14.7,0.9,,,
55,91,Cs,1-,0.322,0.0013,B-,100,,B-N,14.2,0.5,,,
55,92,Cs,(3/2+),0.2295,0.001,B-,100,,B-N,28.5,2,,,
55,93,Cs,,0.146,0.006,B-,100,,B-N,25.1,2.5,,,
55,94,Cs,,0.107,0.006,B-,100,,B-N,25,4,,,
55,95,Cs,,0.084,0.008,B-,100,,B-N,20,10,,,
55,96,Cs,,0.069,0.026,B-,100,,B-N,,,,,
55,97,Cs,,0.05,,B-,100,,B-N,,,B-2N,,
56,58,Ba,0+,0.43,0.225,EC+B+,99.1,0.3,ECP,20,10,A,0.9,0.3
56,59,Ba,(5/2+),0.45,0.05,EC+B+,100,,B+P,15,,,,
56,60,Ba,0+,1.3,0.2,EC+B+,100,,B+P,3,1,,,
56,61,Ba,(3/2),1.75,0.07,EC+B+,100,,B+A,0,,B+P,0,
56,62,Ba,0+,5.5,0.2,EC+B+,100,,ECP,,,,,
56,63,Ba,(5/2+),5.4,0.3,EC+B+,100,,ECP,25,,,,
56,64,Ba,0+,24,2,EC+B+,100,,,,,,,
56,65,Ba,5/2(+),29.7,1.5,EC+B+,100,,,,,,,
56,66,Ba,0+,117,9,EC+B+,100,,,,,,,
56,67,Ba,5/2(+),144,24,EC+B+,100,,,,,,,
56,68,Ba,0+,660,30,EC+B+,100,,,,,,,
56,69,Ba,1/2(+),198,18,EC+B+,100,,,,,,,
56,70,Ba,0+,6000,120,EC+B+,100,,,,,,,
56,71,Ba,1/2+,762,24,EC+B+,100,,,,,,,
56,72,Ba,0+,209952,4320,EC,100,,,,,,,
56,73,Ba,1/2+,8028,396,EC+B+,100,,,,,,,
56,74,Ba,0+,,,,,,,,,,,
56,75,Ba,1/2+,993600,5184,EC+B+,100,,,,,,,
56,76,Ba,0+,9.47E+28,,2B+,,,,,,,,
56,77,Ba,1/2+,332957126,347126.1857,EC,100,,,,,,,
56,78,Ba,0+,,,,,,,,,,,
56,79,Ba,3/2+,,,,,,,,,,,
56,80,Ba,0+,,,,,,,,,,,
56,81,Ba,3/2+,,,,,,,,,,,
56,82,Ba,0+,,,,,,,,,,,
56,83,Ba,7/2-,4975.8,5.4,B-,100,,,,,,,
56,84,Ba,0+,1101686.4,345.6,B-,100,,,,,,,
56,85,Ba,3/2-,1096.2,4.2,B-,100,,,,,,,
56,86,Ba,0+,636,12,B-,100,,,,,,,
56,87,Ba,5/2-,14.5,0.3,B-,100,,,,,,,
56,88,Ba,0+,11.5,0.2,B-,100,,,,,,,
56,89,Ba,5/2-,4.31,0.16,B-,100,,,,,,,
56,90,Ba,0+,2.21,0.06,B-,100,,,,,,,
56,91,Ba,(5/2-),0.894,0.007,B-,100,,B-N,0.06,0.05,,,
56,92,Ba,0+,0.612,0.017,B-,100,,B-N,0.4,0.3,,,
